CUSTOMER_ID,"LAST ORDER DATE",RECENCY,FREQUENCY,MONETARY,R_SCORE,F_SCORE,M_SCORE
15024,"2011-11-30 12:06:00",9,155,1661.3299920260906,5,5,4
15214,"2011-12-08 12:07:00",1,110,1661.439992070198,5,4,4
12912,"2011-12-07 08:55:00",2,24,1662.2999925613403,5,2,4
16115,"2011-11-30 11:32:00",9,284,1667.9699918925762,5,5,4
13647,"2011-11-30 12:00:00",9,80,1670.2199942171574,5,4,4
17193,"2011-11-04 12:47:00",35,35,1674.459997177124,3,3,4
17656,"2011-09-27 13:04:00",73,82,1674.6899764537811,2,4,4
13149,"2011-11-25 13:09:00",14,86,1676.0599932670593,4,4,4
16638,"2011-11-17 11:09:00",22,95,1676.4699915349483,4,4,4
14245,"2011-06-16 14:33:00",176,112,1677.47999471426,2,4,4
17147,"2011-11-17 12:32:00",22,85,1679.6399955749512,4,4,4
12843,"2011-10-05 12:09:00",65,108,1680.759973168373,3,4,4
13924,"2011-12-08 09:39:00",1,137,1682.0799934715033,5,5,4
15380,"2011-12-01 12:13:00",8,37,1682.3600130081177,5,3,4
15240,"2011-10-26 09:50:00",44,83,1685.5700011700392,3,4,4
12635,"2011-09-11 11:04:00",89,101,1689.1799952089787,2,4,4
13763,"2011-10-07 15:13:00",63,17,1689.4600229263306,3,2,4
16671,"2011-11-11 13:40:00",28,6,1692.2699480056763,4,1,4
16813,"2011-12-01 14:03:00",8,449,1692.9799786508083,5,5,4
12764,"2011-01-27 10:19:00",316,45,1693.879989862442,1,3,4
16775,"2011-11-29 15:22:00",10,158,1695.659981906414,5,5,4
14834,"2011-11-22 10:30:00",17,70,1698.3499946594238,4,4,4
13824,"2011-11-07 12:41:00",32,46,1698.9399888515472,3,3,4
16007,"2011-10-23 11:05:00",47,385,1701.9399854242802,3,5,4
17282,"2011-08-01 14:29:00",130,94,1703.40996748209,2,4,4
15950,"2011-12-08 10:34:00",1,103,1705.2599748373032,5,4,4
16791,"2011-11-10 19:12:00",29,322,1706.279992699623,4,5,4
16902,"2011-08-15 14:17:00",116,44,1706.8799886107445,2,3,4
17162,"2011-11-11 11:34:00",28,105,1707.209978312254,4,4,4
12407,"2011-10-21 10:11:00",49,77,1708.1199936568737,3,4,4
15947,"2011-09-18 10:46:00",82,29,1708.2399826049805,2,2,4
13094,"2011-11-18 14:07:00",21,30,1708.8599209785461,4,3,4
12405,"2011-07-14 08:52:00",148,54,1710.389987707138,2,3,4
17813,"2011-11-25 16:13:00",14,378,1714.5999882221222,4,5,4
15267,"2011-11-17 15:59:00",22,11,1717.3599872589111,4,1,4
17702,"2011-11-09 16:03:00",30,80,1719.7199685573578,4,4,4
13157,"2011-10-21 13:50:00",49,89,1721.5699826776981,3,4,4
15050,"2011-11-14 16:17:00",25,80,1727.1700004637241,4,4,4
17043,"2011-11-07 15:33:00",32,102,1735.1799917817116,3,4,4
14673,"2011-12-06 14:31:00",3,74,1736.399980545044,5,4,4
17457,"2011-08-05 12:48:00",126,19,1737.6999762058258,2,2,4
13456,"2011-11-22 09:18:00",17,65,1737.8199915885925,4,4,4
15241,"2011-10-04 09:05:00",66,111,1738.589983254671,3,4,4
17754,"2011-12-09 11:20:00",0,93,1739.9199831485748,5,4,4
17353,"2011-08-02 17:19:00",129,8,1740.000057220459,2,1,4
17930,"2011-11-04 10:23:00",35,39,1740.480002462864,3,3,4
14595,"2011-11-20 12:12:00",19,102,1740.5999920368195,4,4,4
13134,"2011-09-28 09:22:00",72,105,1740.6299839615822,2,4,4
15674,"2011-09-27 15:17:00",73,135,1744.019981622696,2,5,4
15067,"2011-09-22 13:20:00",78,82,1744.7600028514862,2,4,4
12523,"2011-12-08 11:46:00",1,110,1745.5699880123138,5,4,4
13808,"2011-12-04 12:18:00",5,76,1747.6599975824356,5,4,4
12645,"2011-11-06 12:38:00",33,74,1755.3799917697906,3,4,4
12349,"2011-11-21 09:51:00",18,73,1757.5499940514565,4,4,4
15220,"2011-10-19 12:39:00",51,119,1758.9199782311916,3,4,4
12823,"2011-09-26 07:35:00",74,5,1759.5000219345093,2,1,4
12424,"2011-06-30 12:06:00",162,30,1760.959984779358,2,3,4
17873,"2011-09-20 16:41:00",80,46,1764.3599825501442,2,3,4
16751,"2011-11-09 10:48:00",30,25,1764.7199960052967,4,2,4
14621,"2011-12-08 16:22:00",1,96,1765.7599835395813,5,4,4
15594,"2011-11-24 08:53:00",15,104,1767.5299815237522,4,4,4
15864,"2011-11-17 13:32:00",22,24,1769.779945731163,4,2,4
16681,"2011-09-28 11:11:00",72,44,1770.339987963438,2,3,4
14387,"2011-11-07 12:29:00",32,140,1770.55998057127,3,5,4
16719,"2011-11-25 09:27:00",14,203,1773.9199768602848,4,5,4
16841,"2011-11-03 11:51:00",36,117,1774.6199896931648,3,4,4
13481,"2011-10-25 09:07:00",45,112,1776.8099833130836,3,4,4
17092,"2011-10-20 19:51:00",50,125,1777.7799852490425,3,5,4
14215,"2011-11-28 12:19:00",11,109,1777.919992685318,4,4,4
16380,"2011-10-09 15:40:00",61,32,1780.5899944007397,3,3,4
15260,"2011-08-31 13:55:00",100,78,1780.7699921131134,2,4,4
17705,"2011-12-06 13:45:00",3,108,1781.119982868433,5,4,4
17629,"2011-12-04 10:56:00",5,124,1784.1199824512005,5,5,4
14935,"2011-02-15 14:44:00",297,10,1784.710011124611,1,1,4
14608,"2011-12-05 16:52:00",4,20,1785.150001525879,5,2,4
13510,"2011-12-08 13:46:00",1,117,1785.1599823534489,5,4,4
13875,"2011-10-17 09:36:00",53,104,1786.7899831831455,3,4,4
17663,"2011-11-14 08:56:00",25,90,1788.2699871063232,4,4,4
17648,"2011-10-10 09:41:00",60,92,1789.54998087883,3,4,4
18179,"2011-11-30 16:23:00",9,90,1793.1699822247028,5,4,4
18235,"2011-09-29 08:27:00",71,104,1796.4799896478653,2,4,4
12348,"2011-09-25 13:13:00",75,31,1797.2399966716766,2,3,4
17750,"2011-12-04 14:09:00",5,193,1797.5699624419212,5,5,4
13196,"2011-11-28 13:54:00",11,110,1797.7799981832504,4,4,4
13562,"2011-09-19 10:51:00",81,82,1799.329962015152,2,4,4
16249,"2011-10-18 10:07:00",52,69,1800.0699856579304,3,4,4
15812,"2011-08-24 14:19:00",107,41,1801.139976978302,2,3,4
14305,"2011-09-29 15:29:00",71,110,1803.759999871254,2,4,4
12381,"2011-12-05 12:44:00",4,91,1803.959992557764,5,4,4
13048,"2011-11-25 13:23:00",14,137,1805.9099912643433,4,5,4
16979,"2011-12-06 12:21:00",3,91,1809.0499707460403,5,4,4
13650,"2011-11-23 12:22:00",16,98,1809.3399953842163,4,4,4
13725,"2011-10-21 10:03:00",49,118,1809.809985935688,3,4,4
16474,"2011-12-02 13:02:00",7,368,1811.4699901640415,5,5,4
14533,"2011-11-15 12:05:00",24,65,1812.619989901781,4,4,4
16201,"2011-12-06 16:02:00",3,115,1821.5199760198593,5,4,4
16169,"2011-12-01 15:28:00",8,85,1822.96998411417,5,4,4
16153,"2011-10-21 10:50:00",49,89,1824.2299762964249,3,4,4
18122,"2011-12-01 13:08:00",8,364,1826.2099930346012,5,5,4
15203,"2011-11-14 08:16:00",25,142,1827.7999699264765,4,5,4
16152,"2011-03-16 09:47:00",268,29,1829.039978981018,1,2,4
18287,"2011-10-28 09:29:00",42,70,1837.2799991369247,3,4,4
14459,"2011-07-07 13:35:00",155,37,1837.9199976921082,2,3,4
17519,"2011-11-22 16:43:00",17,83,1839.0699990987778,4,4,4
14216,"2011-12-06 14:56:00",3,59,1839.2999776601791,5,4,4
12383,"2011-06-08 08:02:00",184,100,1839.3099970817566,1,4,4
12963,"2011-12-01 12:55:00",8,96,1841.0299769937992,5,4,4
16455,"2011-10-07 12:17:00",63,99,1841.17999792099,3,4,4
16102,"2011-10-28 13:19:00",42,57,1842.13999158144,3,3,4
17015,"2011-11-11 10:45:00",28,217,1842.5599835515022,4,5,4
15814,"2011-12-06 15:01:00",3,74,1842.7299882173538,5,4,4
12950,"2011-12-07 13:17:00",2,23,1842.9999837875366,5,2,4
17469,"2011-11-23 13:15:00",16,90,1843.0599625110626,4,4,4
18180,"2011-12-05 08:39:00",4,119,1843.7499831914902,5,4,4
13421,"2011-10-30 14:21:00",40,105,1848.979992121458,3,4,4
12423,"2011-12-09 10:10:00",0,126,1849.10999584198,5,5,4
17422,"2011-11-23 13:27:00",16,135,1853.129992365837,4,5,4
13890,"2011-12-08 15:36:00",1,114,1860.8599722385406,5,4,4
13982,"2011-10-31 16:24:00",39,115,1861.1099865734577,3,4,4
14887,"2011-09-21 15:32:00",79,6,1861.9999647140503,2,1,4
15351,"2011-11-27 12:52:00",12,233,1862.139994353056,4,5,4
17738,"2011-11-20 15:05:00",19,99,1863.3499870300293,4,4,4
17787,"2011-07-10 11:24:00",152,134,1865.1899887919426,2,5,4
14524,"2011-11-08 12:29:00",31,203,1867.679986178875,3,5,4
15367,"2011-10-13 14:13:00",57,96,1867.689984679222,3,4,4
15157,"2011-12-06 11:28:00",3,133,1869.500004529953,5,5,4
15021,"2011-12-01 11:53:00",8,479,1872.2799882814288,5,5,4
16986,"2011-11-10 11:55:00",29,3,1873.1999588012695,4,1,4
17293,"2011-12-01 14:37:00",8,135,1875.109988629818,5,5,4
16128,"2011-11-22 11:14:00",17,89,1880.219985961914,4,4,4
16170,"2011-10-20 08:21:00",50,127,1880.4199933111668,3,5,4
17463,"2011-11-23 13:40:00",16,219,1881.3599813878536,4,5,4
12853,"2011-08-24 11:00:00",107,84,1881.699988245964,2,4,4
15641,"2011-08-26 14:04:00",105,119,1887.1999956965446,2,4,4
12371,"2011-10-26 10:16:00",44,63,1887.9599884748459,3,4,4
14934,"2011-09-28 09:45:00",72,88,1888.839988052845,2,4,4
17870,"2011-12-07 15:07:00",2,280,1889.3999850861728,5,5,4
12584,"2011-12-06 09:35:00",3,126,1893.9499888420105,5,5,4
16942,"2011-11-27 12:40:00",12,283,1894.1099751591682,4,5,4
12762,"2011-12-02 10:23:00",7,69,1898.5200028419495,5,4,4
14210,"2011-09-09 12:55:00",91,103,1900.8899726867676,2,4,4
16938,"2011-12-01 10:20:00",8,242,1903.1299860477448,5,5,4
14250,"2011-12-02 14:30:00",7,111,1904.0499767959118,5,4,4
15819,"2011-10-21 14:50:00",49,123,1905.449983716011,3,4,4
16150,"2011-11-01 09:29:00",38,136,1906.069997549057,3,5,4
17228,"2011-11-24 10:24:00",15,208,1906.0899758338928,4,5,4
16426,"2011-12-07 14:01:00",2,372,1908.249977439642,5,5,4
14409,"2011-09-29 18:18:00",71,55,1908.2499810755253,2,3,4
14285,"2011-11-18 14:50:00",21,27,1910.009985923767,4,2,4
15518,"2011-10-06 13:05:00",64,220,1911.8899905979633,3,5,4
12457,"2011-10-12 13:46:00",58,68,1917.7799921035767,3,4,4
12674,"2011-11-28 12:22:00",11,91,1919.3099926412106,4,4,4
16983,"2011-11-27 12:10:00",12,149,1920.1999913305044,4,5,4
13246,"2011-11-21 16:50:00",18,143,1922.1000108122826,4,5,4
12528,"2011-11-30 14:40:00",9,95,1922.2799907326698,5,4,4
14217,"2011-12-08 11:53:00",1,107,1925.3599853515625,5,4,4
17490,"2011-12-09 09:08:00",0,86,1926.8799912929535,5,4,4
17406,"2011-01-13 12:52:00",330,116,1928.7199899554253,1,4,4
14655,"2011-12-06 10:52:00",3,50,1930.1499507427216,5,3,4
14978,"2011-09-28 13:07:00",72,216,1931.419973641634,2,5,4
14472,"2011-08-28 11:01:00",103,281,1936.83998721838,2,5,4
14418,"2011-12-06 11:39:00",3,124,1937.249998241663,5,5,4
17337,"2011-07-11 14:56:00",151,548,1944.3199927210808,2,5,4
14653,"2011-12-08 13:45:00",1,237,1947.549978673458,5,5,4
17554,"2011-12-08 14:15:00",1,88,1952.44998306036,5,4,4
14498,"2011-10-28 12:09:00",42,193,1957.3199799954891,3,5,4
16341,"2011-11-15 09:12:00",24,84,1959.3799741268158,4,4,4
17218,"2011-12-05 13:52:00",4,274,1960.7199830412865,5,5,4
17790,"2011-11-13 11:30:00",26,190,1965.5500040650368,4,5,4
14462,"2011-10-07 09:22:00",63,246,1965.8999867215753,3,5,4
15493,"2011-11-07 12:04:00",32,299,1967.249984383583,3,5,4
13590,"2011-11-28 12:54:00",11,89,1976.1199791431427,4,4,4
18204,"2011-09-29 16:44:00",71,202,1979.2999858260155,2,5,4
12585,"2011-04-19 13:39:00",234,97,1982.8100054562092,1,4,4
17940,"2011-10-21 13:27:00",49,23,1983.5799882411957,3,2,4
13495,"2011-12-02 11:21:00",7,52,1990.119988322258,5,3,4
13593,"2011-08-23 13:35:00",108,129,1990.2799834012985,2,5,4
17088,"2011-11-11 14:23:00",28,115,1991.0099840164185,4,4,4
17679,"2011-10-18 07:43:00",52,30,1992.1099798679352,3,3,4
17612,"2011-10-17 14:59:00",53,142,1992.7599696815014,3,5,4
17827,"2011-12-04 15:00:00",5,220,1995.4599937796593,5,5,4
13630,"2011-12-04 15:16:00",5,80,1995.6799785494804,5,4,4
16698,"2011-04-27 10:52:00",226,5,1997.999963760376,1,1,4
18188,"2011-11-24 16:46:00",15,72,1998.4899884462357,4,4,4
13305,"2011-12-05 15:15:00",4,81,2000.8599965572357,5,4,4
16754,"2010-12-02 17:38:00",372,2,2002.3999404907227,1,1,4
17082,"2011-11-06 15:17:00",33,81,2003.8499920368195,3,4,4
14730,"2011-12-08 14:39:00",1,501,2005.0599904172122,5,5,5
16098,"2011-09-13 09:59:00",87,67,2005.629987835884,2,4,5
15372,"2011-07-25 16:39:00",137,27,2007.400012254715,2,2,5
15531,"2011-12-01 18:43:00",8,228,2007.4399803876877,5,5,5
14506,"2011-11-22 13:02:00",17,316,2012.1699885725975,4,5,5
14188,"2011-12-01 09:46:00",8,71,2018.9099543094635,5,4,5
18219,"2011-12-07 11:43:00",2,115,2019.769986718893,5,4,5
15341,"2011-09-20 09:40:00",80,17,2020.519986152649,2,2,5
18069,"2011-11-13 16:05:00",26,472,2021.8199855983257,4,5,5
16875,"2011-10-06 19:20:00",64,123,2023.4699904322624,3,4,5
14544,"2011-11-15 15:06:00",24,114,2024.4499756991863,4,4,5
16358,"2011-12-08 15:09:00",1,110,2024.9499711990356,5,4,5
16409,"2011-11-03 16:45:00",36,232,2028.8799971342087,3,5,5
14001,"2011-10-25 10:31:00",45,40,2030.329978942871,3,3,5
17846,"2011-09-15 15:20:00",85,1,2033.0999755859375,2,1,5
17090,"2011-12-05 13:44:00",4,64,2041.849975824356,5,4,5
14640,"2011-11-24 11:00:00",15,113,2042.1499906778336,4,4,5
13450,"2011-11-13 11:54:00",26,71,2043.7200173735619,4,4,5
14232,"2011-11-08 12:17:00",31,118,2043.9299807548523,3,4,5
17597,"2011-05-10 11:54:00",213,55,2044.3699896633625,1,3,5
17625,"2011-11-21 13:36:00",18,315,2046.9999936968088,4,5,5
17086,"2011-12-02 13:54:00",7,96,2050.079983353615,5,4,5
12948,"2011-11-23 17:10:00",16,118,2053.69998344779,4,4,5
17667,"2011-10-04 14:32:00",66,117,2055.5099914073944,3,4,5
13126,"2011-12-05 10:00:00",4,142,2056.289996087551,5,5,5
12518,"2011-12-09 10:13:00",0,124,2056.8899969160557,5,5,5
12610,"2011-11-17 09:34:00",22,111,2057.9899958372116,4,4,5
18241,"2011-11-30 12:10:00",9,105,2058.089986681938,5,4,5
17861,"2011-12-06 16:21:00",3,223,2059.1999810934067,5,5,5
16281,"2011-09-28 14:57:00",72,17,2062.0599839687347,2,2,5
12928,"2011-11-04 14:24:00",35,84,2062.6999564170837,3,4,5
18231,"2011-05-31 14:18:00",192,126,2066.1699854135513,1,5,5
14209,"2011-11-29 10:18:00",10,88,2067.129987716675,5,4,5
14482,"2011-11-21 13:14:00",18,144,2068.1499684005976,4,5,5
14696,"2011-12-05 13:43:00",4,133,2070.9699900597334,5,5,5
18093,"2011-09-07 15:43:00",93,38,2083.4199591875076,2,3,5
14306,"2011-10-19 13:23:00",51,35,2083.4199618399143,3,3,5
15834,"2011-09-30 14:41:00",70,276,2084.89999628067,3,5,5
16954,"2011-12-09 09:46:00",0,54,2085.079996109009,5,3,5
18044,"2011-12-05 14:26:00",4,128,2085.6499830186367,5,5,5
14810,"2011-10-30 11:19:00",40,255,2087.8799847364426,3,5,5
12501,"2011-01-28 13:54:00",315,160,2089.6799845397472,1,5,5
13297,"2011-12-02 09:32:00",7,59,2089.8499841690063,5,4,5
13571,"2011-11-27 10:47:00",12,341,2092.319983124733,4,5,5
18283,"2011-12-06 12:02:00",3,756,2094.8799804747105,5,5,5
17191,"2011-11-11 16:58:00",28,237,2095.1299955248833,4,5,5
15815,"2011-10-07 12:42:00",63,49,2100.599977582693,3,3,5
12560,"2011-12-04 13:54:00",5,111,2101.3899995982647,5,4,5
14515,"2011-11-22 11:37:00",17,101,2102.0899817347527,4,4,5
14461,"2011-07-14 17:11:00",148,180,2103.059993803501,2,5,5
18173,"2011-09-14 11:26:00",86,31,2106.840005874634,2,3,5
13265,"2011-10-17 15:02:00",53,91,2107.659984022379,3,4,5
13517,"2011-10-11 11:43:00",59,143,2109.069983571768,3,5,5
14407,"2011-08-24 14:02:00",107,76,2111.080005198717,2,4,5
14691,"2011-11-09 12:30:00",30,71,2114.3299827575684,4,4,5
18008,"2011-09-30 15:17:00",70,30,2116.1900058984756,3,3,5
13632,"2011-11-15 10:51:00",24,147,2117.0199907422066,4,5,5
18061,"2011-11-18 11:20:00",21,46,2119.409957766533,4,3,5
15058,"2011-11-14 14:57:00",25,276,2124.98998311162,4,5,5
16407,"2011-11-27 11:05:00",12,172,2126.929993033409,4,5,5
14360,"2011-11-08 09:12:00",31,118,2128.229990720749,4,4,5
12909,"2011-10-31 12:43:00",39,96,2128.829996943474,3,4,5
17400,"2011-08-05 15:38:00",126,213,2129.9599820375443,2,5,5
16379,"2011-12-05 15:38:00",4,109,2131.8999840021133,5,4,5
14828,"2011-05-27 10:16:00",196,17,2139.760020494461,1,2,5
13317,"2011-10-06 19:21:00",64,135,2140.0699883699417,3,5,5
16057,"2011-12-05 16:36:00",4,134,2140.2199852466583,5,5,5
12633,"2011-10-12 11:40:00",58,103,2140.6299677193165,3,4,5
17272,"2011-10-28 16:37:00",42,116,2144.5299718677998,3,4,5
16966,"2011-12-01 13:40:00",8,31,2148.4699914455414,5,3,5
13224,"2011-10-10 15:00:00",60,109,2150.849975898862,3,4,5
13755,"2011-12-06 12:26:00",3,343,2154.6799724958837,5,5,5
12935,"2011-12-07 17:25:00",2,130,2156.4499991834164,5,5,5
16456,"2011-09-01 13:50:00",99,111,2158.369993329048,2,4,5
12856,"2011-12-02 10:52:00",7,317,2162.67998701334,5,5,5
14341,"2011-10-25 15:48:00",45,130,2166.3799700438976,3,5,5
15811,"2011-11-22 15:29:00",17,139,2171.3199807703495,4,5,5
16076,"2011-12-06 14:59:00",3,131,2173.529964208603,5,5,5
14560,"2011-12-02 15:22:00",7,76,2174.1799923479557,5,4,5
14808,"2011-10-31 12:21:00",39,256,2175.3699849694967,3,5,5
15722,"2011-11-04 11:43:00",35,72,2181.209972858429,3,4,5
16628,"2011-11-10 12:45:00",29,119,2183.0399667024612,4,4,5
15394,"2011-11-30 11:49:00",9,85,2183.539977312088,5,4,5
15179,"2011-11-21 12:53:00",18,95,2186.199987858534,4,4,5
13862,"2011-11-21 16:24:00",18,142,2187.3100031018257,4,5,5
13365,"2011-12-01 08:39:00",8,132,2191.220003426075,5,5,5
16743,"2011-11-10 13:13:00",29,193,2191.8399797677994,4,5,5
14776,"2011-10-19 15:34:00",51,134,2195.579997897148,3,5,5
15123,"2011-12-02 13:12:00",7,106,2199.309992313385,5,4,5
17696,"2011-11-01 13:43:00",38,126,2201.0499789118767,3,5,5
14226,"2011-11-11 11:34:00",28,73,2201.6400039494038,4,4,5
13680,"2011-12-08 13:47:00",1,216,2202.309989273548,5,5,5
13831,"2011-11-23 15:41:00",16,74,2202.989967226982,4,4,5
12755,"2011-04-04 10:12:00",249,6,2203.1999591588974,1,1,5
13115,"2011-12-01 09:39:00",8,132,2205.6299842894077,5,5,5
15797,"2011-08-18 17:04:00",113,8,2207.399987220764,2,1,5
14211,"2011-10-17 13:23:00",53,118,2208.299995303154,3,4,5
12653,"2011-07-14 10:41:00",148,43,2209.8499987125397,2,3,5
17442,"2011-11-10 14:54:00",29,140,2210.2599882483482,4,5,5
15373,"2011-12-01 15:05:00",8,137,2213.10998159647,5,5,5
17591,"2011-09-27 13:42:00",73,167,2215.0199523568153,2,5,5
12876,"2011-10-13 12:26:00",57,85,2218.0199909210205,3,4,5
12704,"2011-12-02 13:15:00",7,90,2220.839981675148,5,4,5
14825,"2011-12-06 11:38:00",3,121,2226.9099788069725,5,4,5
18242,"2011-09-28 13:43:00",72,78,2232.489993572235,2,4,5
14700,"2011-11-07 14:40:00",32,115,2235.299996972084,3,4,5
16293,"2011-12-01 09:13:00",8,120,2236.7399763166904,5,4,5
15281,"2011-10-12 09:10:00",58,150,2239.949979841709,3,5,5
15665,"2011-06-24 14:57:00",168,116,2242.0099925994873,2,4,5
16782,"2011-11-29 13:20:00",10,197,2242.2499927282333,5,5,5
16771,"2011-11-06 13:28:00",33,255,2246.809983730316,3,5,5
15235,"2011-05-06 09:44:00",217,143,2247.509986013174,1,5,5
14432,"2011-11-30 08:04:00",9,382,2255.50998903811,5,5,5
16209,"2011-09-12 11:58:00",88,46,2262.620029449463,2,3,5
13527,"2011-11-06 12:04:00",33,224,2263.7599773406982,3,5,5
13700,"2011-11-13 13:00:00",26,197,2265.119980275631,4,5,5
18257,"2011-10-31 14:48:00",39,123,2265.379980444908,3,4,5
16550,"2011-08-23 11:12:00",108,261,2266.2500031888485,2,5,5
16735,"2011-09-22 11:49:00",78,128,2269.2099838852882,2,5,5
14466,"2011-11-10 14:07:00",29,72,2272.399998664856,4,4,5
17768,"2011-12-01 13:22:00",8,105,2273.1799622774124,5,4,5
12782,"2011-12-05 09:16:00",4,107,2273.3199986815453,5,4,5
17188,"2011-11-28 13:53:00",11,89,2275.5799729526043,4,4,5
12684,"2011-12-02 09:53:00",7,105,2283.629994869232,5,4,5
17313,"2011-11-22 09:23:00",17,28,2288.1299722492695,4,2,5
17744,"2011-12-06 12:11:00",3,137,2291.079997971654,5,5,5
12615,"2011-12-07 15:02:00",2,105,2291.18997913599,5,4,5
15704,"2011-07-22 13:35:00",140,117,2293.619974195957,2,4,5
13704,"2011-12-04 15:13:00",5,135,2295.3099835217,5,5,5
17954,"2011-12-04 14:15:00",5,489,2295.3699848353863,5,5,5
15270,"2011-11-24 09:24:00",15,48,2298.2000358104706,4,3,5
15105,"2011-11-21 16:54:00",18,101,2298.9300080537796,4,4,5
17211,"2011-11-13 12:03:00",26,213,2299.6699755489826,4,5,5
15785,"2011-11-10 12:08:00",29,87,2303.7500020563602,4,4,5
15288,"2011-10-27 16:58:00",43,88,2306.5199986696243,3,4,5
14290,"2011-11-28 14:02:00",11,103,2307.4499903321266,4,4,5
17838,"2011-11-13 11:38:00",26,137,2312.6999831199646,4,5,5
13394,"2011-12-08 11:36:00",1,164,2312.7999827861786,5,5,5
13994,"2011-12-06 11:05:00",3,155,2313.13997900486,5,5,5
15755,"2011-12-08 18:59:00",1,149,2318.8799940645695,5,5,5
14309,"2011-12-01 13:33:00",8,123,2319.679997384548,5,4,5
14239,"2011-10-27 14:40:00",43,116,2323.4999725818634,3,4,5
12483,"2011-11-22 17:03:00",17,81,2327.129978656769,4,4,5
17434,"2011-12-07 13:16:00",2,138,2333.4199709892273,5,5,5
18259,"2011-11-15 12:34:00",24,42,2338.5999703407288,4,3,5
13908,"2011-09-21 11:49:00",79,126,2347.049987077713,2,5,5
15527,"2011-11-21 12:17:00",18,166,2348.819975435734,4,5,5
15140,"2011-10-18 14:07:00",52,81,2350.000001102686,3,4,5
14502,"2011-11-20 11:50:00",19,631,2351.0199897885323,4,5,5
14440,"2011-12-01 15:42:00",8,55,2357.6799829006195,5,3,5
14030,"2011-11-21 16:48:00",18,243,2360.0899948477745,4,5,5
15370,"2011-10-30 10:58:00",40,95,2360.5499888658524,3,4,5
17634,"2011-11-03 13:09:00",36,297,2361.969968497753,3,5,5
14493,"2011-12-02 16:14:00",7,123,2362.839993953705,5,4,5
13722,"2011-08-11 15:26:00",120,86,2369.159976065159,2,4,5
14930,"2011-08-23 10:31:00",108,128,2372.8599899709225,2,5,5
18065,"2011-12-04 10:30:00",5,138,2380.0799802541733,5,5,5
17722,"2011-09-04 15:22:00",96,120,2380.639982968569,2,4,5
14554,"2011-11-29 16:44:00",10,216,2381.0399888157845,5,5,5
17530,"2011-12-08 18:42:00",1,394,2384.9999864399433,5,5,5
17071,"2011-12-01 09:06:00",8,148,2385.479963839054,5,5,5
13141,"2011-09-16 09:54:00",84,136,2385.79997805506,2,5,5
15980,"2011-09-12 09:41:00",88,43,2398.8599882125854,2,3,5
17589,"2011-10-10 16:58:00",60,253,2404.1699877381325,3,5,5
12397,"2011-11-04 09:52:00",35,126,2409.8999956846237,3,5,5
16143,"2011-12-06 14:13:00",3,118,2419.839974910021,5,4,5
15089,"2011-11-29 16:31:00",10,145,2420.8399784862995,5,5,5
13658,"2011-11-30 10:13:00",9,112,2421.4699652194977,5,4,5
15606,"2011-10-13 13:32:00",57,91,2422.639992117882,3,4,5
14766,"2011-12-01 16:05:00",8,137,2423.0699974298477,5,5,5
13949,"2011-12-07 09:35:00",2,160,2427.3199943602085,5,5,5
13588,"2011-11-24 10:42:00",15,180,2445.119982689619,4,5,5
14163,"2011-09-13 15:18:00",87,52,2445.9099639058113,2,3,5
15750,"2011-12-07 12:34:00",2,295,2451.229963734746,5,5,5
14659,"2011-12-01 12:17:00",8,259,2456.5299795269966,5,5,5
14842,"2011-11-04 13:09:00",35,158,2456.7999854683876,3,5,5
14315,"2011-11-18 15:35:00",21,104,2456.979976415634,4,4,5
17682,"2011-11-29 15:59:00",10,119,2459.3299790620804,5,4,5
15932,"2011-12-05 17:13:00",4,119,2461.8500022292137,5,4,5
13784,"2011-11-30 09:33:00",9,31,2462.789977788925,5,3,5
17131,"2011-12-04 12:52:00",5,134,2463.169995993376,5,5,5
12517,"2011-11-11 14:04:00",28,286,2464.8899841308594,4,5,5
17164,"2011-11-07 09:14:00",32,145,2466.399997293949,3,5,5
12455,"2011-09-27 15:31:00",73,90,2466.8599939346313,2,4,5
13507,"2011-12-06 13:13:00",3,162,2479.159981995821,5,5,5
16710,"2011-11-20 14:50:00",19,402,2483.0399749577045,4,5,5
12913,"2011-12-05 12:11:00",4,50,2483.629961490631,5,3,5
15271,"2011-12-02 14:11:00",7,275,2485.8199928104877,5,5,5
14701,"2011-11-29 12:38:00",10,350,2486.2199962735176,5,5,5
14546,"2011-12-05 16:33:00",4,417,2487.019984960556,5,5,5
16477,"2011-10-07 09:44:00",63,146,2494.4599783420563,3,5,5
13975,"2011-11-08 13:19:00",31,340,2503.229977965355,3,5,5
13695,"2011-11-08 14:26:00",31,90,2504.129977941513,4,4,5
17449,"2011-12-07 16:56:00",2,279,2504.8599804639816,5,5,5
18245,"2011-12-02 14:48:00",7,177,2507.5599794983864,5,5,5
17700,"2011-11-23 11:51:00",16,146,2508.889977812767,4,5,5
17314,"2011-11-15 09:41:00",24,136,2514.759984046221,4,5,5
17728,"2011-12-06 08:52:00",3,169,2515.6799881458282,5,5,5
15245,"2011-07-28 18:56:00",134,89,2515.8399865031242,2,4,5
17317,"2011-10-24 17:26:00",46,11,2524.019974708557,3,1,5
16912,"2011-11-16 15:51:00",23,105,2528.6699837744236,4,4,5
13471,"2011-12-08 15:44:00",1,260,2531.579986780882,5,5,5
14243,"2011-12-01 11:12:00",8,148,2535.879973590374,5,5,5
18075,"2011-11-16 15:21:00",23,153,2538.7199940383434,4,5,5
